job_id,job_title,company_name,location,salary_min_usd,salary_max_usd,tech_stack,source,description,date_posted
OGWIP_112535,Software Engineer,Federal Bureau of Investigation,"Toronto, Canada",89938,108837,"TypeScript, Angular, Firebase",USAJOBS,"We are Federal Bureau of Investigation, looking for a Software Engineer based in Toronto, Canada. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $89,938 and $108,837.",2026-08-04 01:00:00
OGWIP_112547,Senior Data Scientist,European Space Agency,"Paris, France",167942,206273,"C++, CUDA, Computer Vision",USAJOBS,"We are European Space Agency, looking for a Senior Data Scientist based in Paris, France. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $167,942 and $206,273.",2026-08-02 04:00:00
OGWIP_112549,Technical Program Manager,NASA,"London, UK",75264,104556,"Rust, WebAssembly, System Architecture",USAJOBS,"We are NASA, looking for a Technical Program Manager based in London, UK. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $75,264 and $104,556.",2026-08-02 02:00:00
OGWIP_112562,Product Manager,GlobalSystems Inc,Remote - EMEA,75723,110907,"TypeScript, Angular, Firebase",USAJOBS,"We are GlobalSystems Inc, looking for a Product Manager based in Remote - EMEA. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $75,723 and $110,907.",2026-08-01 05:00:00
OGWIP_112568,Senior Data Scientist,European Space Agency,"San Francisco, CA, USA",192058,294814,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are European Space Agency, looking for a Senior Data Scientist based in San Francisco, CA, USA. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $192,058 and $294,814.",2026-08-03 22:00:00
OGWIP_112577,Lead Data Scientist,European Space Agency,Remote - EMEA,153572,218599,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are European Space Agency, looking for a Lead Data Scientist based in Remote - EMEA. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $153,572 and $218,599.",2026-08-04 18:00:00
OGWIP_112578,AI Researcher,European Space Agency,Remote - Global,86424,143141,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are European Space Agency, looking for a AI Researcher based in Remote - Global. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $86,424 and $143,141.",2026-08-03 13:00:00
OGWIP_112587,Machine Learning Engineer,NASA,Singapore,104573,151542,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are NASA, looking for a Machine Learning Engineer based in Singapore. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $104,573 and $151,542.",2026-08-02 01:00:00
OGWIP_112592,AI Researcher,EduTech Global,Remote - EMEA,102332,129335,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are EduTech Global, looking for a AI Researcher based in Remote - EMEA. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $102,332 and $129,335.",2026-08-02 14:00:00
OGWIP_112604,DevOps Engineer,Wayne Enterprises,"Bengaluru, India",36197,54365,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are Wayne Enterprises, looking for a DevOps Engineer based in Bengaluru, India. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $36,197 and $54,365.",2026-08-01 03:00:00
OGWIP_112608,Data Engineer,GlobalSystems Inc,"Paris, France",111727,137374,"TypeScript, Angular, Firebase",USAJOBS,"We are GlobalSystems Inc, looking for a Data Engineer based in Paris, France. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $111,727 and $137,374.",2026-08-03 11:00:00
OGWIP_112611,Data Scientist,TechNova,Remote - US Only,98385,126814,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are TechNova, looking for a Data Scientist based in Remote - US Only. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $98,385 and $126,814.",2026-08-02 10:00:00
OGWIP_112612,Lead Data Scientist,FinTech Innovations,Remote - Global,144715,194697,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are FinTech Innovations, looking for a Lead Data Scientist based in Remote - Global. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $144,715 and $194,697.",2026-08-01 15:00:00
OGWIP_112615,Product Manager,European Space Agency,"New York, NY, USA",116506,168047,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are European Space Agency, looking for a Product Manager based in New York, NY, USA. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $116,506 and $168,047.",2026-08-04 09:00:00
OGWIP_112616,Backend Developer,CyberDyne,"Berlin, Germany",70855,101893,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are CyberDyne, looking for a Backend Developer based in Berlin, Germany. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $70,855 and $101,893.",2026-08-01 22:00:00
OGWIP_112620,Analytics Engineer,Federal Bureau of Investigation,"Seattle, WA, USA",123410,171805,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Federal Bureau of Investigation, looking for a Analytics Engineer based in Seattle, WA, USA. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $123,410 and $171,805.",2026-08-02 08:00:00
OGWIP_112628,Data Scientist,HealthAI,"Toronto, Canada",104640,160584,"Rust, WebAssembly, System Architecture",USAJOBS,"We are HealthAI, looking for a Data Scientist based in Toronto, Canada. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $104,640 and $160,584.",2026-08-04 01:00:00
OGWIP_112630,Site Reliability Engineer,Wayne Enterprises,Singapore,92853,111942,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are Wayne Enterprises, looking for a Site Reliability Engineer based in Singapore. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $92,853 and $111,942.",2026-08-02 22:00:00
OGWIP_112632,DevOps Engineer,European Space Agency,Remote - APAC,83275,116025,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are European Space Agency, looking for a DevOps Engineer based in Remote - APAC. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $83,275 and $116,025.",2026-08-01 08:00:00
OGWIP_112634,Backend Developer,Quantum Data,Remote - APAC,79527,124418,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are Quantum Data, looking for a Backend Developer based in Remote - APAC. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $79,527 and $124,418.",2026-08-04 18:00:00
OGWIP_112642,Lead Data Scientist,Federal Bureau of Investigation,"San Francisco, CA, USA",198759,260648,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Federal Bureau of Investigation, looking for a Lead Data Scientist based in San Francisco, CA, USA. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $198,759 and $260,648.",2026-08-03 23:00:00
OGWIP_112643,Data Engineer,CyberDyne,"Austin, TX, USA",98636,154674,"TypeScript, Angular, Firebase",USAJOBS,"We are CyberDyne, looking for a Data Engineer based in Austin, TX, USA. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $98,636 and $154,674.",2026-08-04 09:00:00
OGWIP_112649,DevOps Engineer,Quantum Data,"Bengaluru, India",34913,46261,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are Quantum Data, looking for a DevOps Engineer based in Bengaluru, India. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $34,913 and $46,261.",2026-08-03 03:00:00
OGWIP_112653,Product Manager,Stark Industries,"Austin, TX, USA",89737,120058,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are Stark Industries, looking for a Product Manager based in Austin, TX, USA. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $89,737 and $120,058.",2026-08-03 12:00:00
OGWIP_112657,Machine Learning Engineer,FinTech Innovations,"New York, NY, USA",142798,208909,"C++, CUDA, Computer Vision",USAJOBS,"We are FinTech Innovations, looking for a Machine Learning Engineer based in New York, NY, USA. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $142,798 and $208,909.",2026-08-01 19:00:00
OGWIP_112663,AI Researcher,FinTech Innovations,"Amsterdam, Netherlands",88309,107700,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are FinTech Innovations, looking for a AI Researcher based in Amsterdam, Netherlands. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $88,309 and $107,700.",2026-08-01 14:00:00
OGWIP_112665,Data Scientist,Wayne Enterprises,Remote - Global,89646,129823,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are Wayne Enterprises, looking for a Data Scientist based in Remote - Global. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $89,646 and $129,823.",2026-08-05 00:00:00
OGWIP_112666,AI Researcher,EduTech Global,Remote - Global,98903,150525,"Rust, WebAssembly, System Architecture",USAJOBS,"We are EduTech Global, looking for a AI Researcher based in Remote - Global. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $98,903 and $150,525.",2026-08-03 17:00:00
OGWIP_112667,Backend Developer,GlobalSystems Inc,"Toronto, Canada",90980,112675,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are GlobalSystems Inc, looking for a Backend Developer based in Toronto, Canada. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $90,980 and $112,675.",2026-08-01 06:00:00
OGWIP_112671,Software Engineer,European Space Agency,"Berlin, Germany",72625,92191,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are European Space Agency, looking for a Software Engineer based in Berlin, Germany. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $72,625 and $92,191.",2026-08-01 15:00:00
OGWIP_112675,Data Engineer,Federal Bureau of Investigation,"Amsterdam, Netherlands",89960,114942,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are Federal Bureau of Investigation, looking for a Data Engineer based in Amsterdam, Netherlands. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $89,960 and $114,942.",2026-08-02 16:00:00
OGWIP_112686,Site Reliability Engineer,Umbrella Corp,"New York, NY, USA",119213,137345,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Umbrella Corp, looking for a Site Reliability Engineer based in New York, NY, USA. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $119,213 and $137,345.",2026-08-05 02:00:00
OGWIP_112688,Backend Developer,NASA,"Amsterdam, Netherlands",69334,100065,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are NASA, looking for a Backend Developer based in Amsterdam, Netherlands. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $69,334 and $100,065.",2026-08-01 11:00:00
OGWIP_112692,AI Researcher,Wayne Enterprises,Remote - APAC,102017,115182,"TypeScript, Angular, Firebase",USAJOBS,"We are Wayne Enterprises, looking for a AI Researcher based in Remote - APAC. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $102,017 and $115,182.",2026-08-05 02:00:00
OGWIP_112694,DevOps Engineer,Initech,Remote - US Only,73906,110912,"C++, CUDA, Computer Vision",USAJOBS,"We are Initech, looking for a DevOps Engineer based in Remote - US Only. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $73,906 and $110,912.",2026-08-01 19:00:00
OGWIP_112696,Frontend Developer,Globex,Remote - US Only,77297,119111,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are Globex, looking for a Frontend Developer based in Remote - US Only. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $77,297 and $119,111.",2026-08-04 16:00:00
OGWIP_112699,Staff Engineer,HealthAI,"Berlin, Germany",121301,163597,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are HealthAI, looking for a Staff Engineer based in Berlin, Germany. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $121,301 and $163,597.",2026-08-01 06:00:00
OGWIP_112705,NLP Engineer,Initech,"Seattle, WA, USA",115357,176347,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are Initech, looking for a NLP Engineer based in Seattle, WA, USA. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $115,357 and $176,347.",2026-08-03 06:00:00
OGWIP_112707,Senior Software Engineer,Wayne Enterprises,Remote - Global,119540,170417,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are Wayne Enterprises, looking for a Senior Software Engineer based in Remote - Global. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $119,540 and $170,417.",2026-08-02 22:00:00
OGWIP_112709,Senior Software Engineer,CyberDyne,Remote - APAC,121532,151371,"C++, CUDA, Computer Vision",USAJOBS,"We are CyberDyne, looking for a Senior Software Engineer based in Remote - APAC. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $121,532 and $151,371.",2026-08-01 03:00:00
